"REF_DATE","GEO","DGUID","Sex","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1995","Quebec","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457932","6.1.2","100","","","","0"
"1995","Quebec","","Males","Total number of police officers","Number","223","units ","0","v19457933","6.2.1","13050","","","","0"
"1995","Quebec","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457934","6.2.2","92.1","","","","1"
"1995","Quebec","","Females","Total number of police officers","Number","223","units ","0","v19457935","6.3.1","1113","","","","0"
"1995","Quebec","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457936","6.3.2","7.9","","","","1"
"1995","Ontario","","Both sexes","Total number of police officers","Number","223","units ","0","v19457937","7.1.1","20804","","","","0"
"1995","Ontario","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457938","7.1.2","100","","","","0"
"1995","Ontario","","Males","Total number of police officers","Number","223","units ","0","v19457939","7.2.1","18370","","","","0"
"1995","Ontario","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457940","7.2.2","88.3","","","","1"
"1995","Ontario","","Females","Total number of police officers","Number","223","units ","0","v19457941","7.3.1","2434","","","","0"
"1995","Ontario","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457942","7.3.2","11.7","","","","1"
"1995","Manitoba","","Both sexes","Total number of police officers","Number","223","units ","0","v19457943","8.1.1","2186","","","","0"
"1995","Manitoba","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457944","8.1.2","100","","","","0"
"1995","Manitoba","","Males","Total number of police officers","Number","223","units ","0","v19457945","8.2.1","1975","","","","0"
"1995","Manitoba","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457946","8.2.2","90.3","","","","1"
"1995","Manitoba","","Females","Total number of police officers","Number","223","units ","0","v19457947","8.3.1","211","","","","0"
"1995","Manitoba","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457948","8.3.2","9.7","","","","1"
"1995","Saskatchewan","","Both sexes","Total number of police officers","Number","223","units ","0","v19457949","9.1.1","1868","","","","0"
"1995","Saskatchewan","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457950","9.1.2","100","","","","0"
"1995","Saskatchewan","","Males","Total number of police officers","Number","223","units ","0","v19457951","9.2.1","1706","","","","0"
"1995","Saskatchewan","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457952","9.2.2","91.3","","","","1"
"1995","Saskatchewan","","Females","Total number of police officers","Number","223","units ","0","v19457953","9.3.1","162","","","","0"
"1995","Saskatchewan","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457954","9.3.2","8.7","","","","1"
"1995","Alberta","","Both sexes","Total number of police officers","Number","223","units ","0","v19457955","10.1.1","4420","","","","0"
"1995","Alberta","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457956","10.1.2","100","","","","0"
"1995","Alberta","","Males","Total number of police officers","Number","223","units ","0","v19457957","10.2.1","4033","","","","0"
"1995","Alberta","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457958","10.2.2","91.2","","","","1"
"1995","Alberta","","Females","Total number of police officers","Number","223","units ","0","v19457959","10.3.1","387","","","","0"
"1995","Alberta","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457960","10.3.2","8.8","","","","1"
"1995","British Columbia","","Both sexes","Total number of police officers","Number","223","units ","0","v19457961","11.1.1","6230","","","","0"
"1995","British Columbia","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457962","11.1.2","100","","","","0"
"1995","British Columbia","","Males","Total number of police officers","Number","223","units ","0","v19457963","11.2.1","5510","","","","0"
"1995","British Columbia","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457964","11.2.2","88.4","","","","1"
"1995","British Columbia","","Females","Total number of police officers","Number","223","units ","0","v19457965","11.3.1","720","","","","0"
"1995","British Columbia","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457966","11.3.2","11.6","","","","1"
"1995","Yukon","","Both sexes","Total number of police officers","Number","223","units ","0","v19457967","12.1.1","116","","","","0"
"1995","Yukon","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457968","12.1.2","100","","","","0"
"1995","Yukon","","Males","Total number of police officers","Number","223","units ","0","v19457969","12.2.1","105","","","","0"
"1995","Yukon","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457970","12.2.2","90.5","","","","1"
"1995","Yukon","","Females","Total number of police officers","Number","223","units ","0","v19457971","12.3.1","11","","","","0"
"1995","Yukon","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457972","12.3.2","9.5","","","","1"
"1995","Northwest Territories including Nunavut","","Both sexes","Total number of police officers","Number","223","units ","0","v19457979","13.1.1","235","","","t","0"
"1995","Northwest Territories including Nunavut","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457980","13.1.2","100","","","t","0"
"1995","Northwest Territories including Nunavut","","Males","Total number of police officers","Number","223","units ","0","v19457981","13.2.1","215","","","t","0"
"1995","Northwest Territories including Nunavut","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457982","13.2.2","91.5","","","t","1"
"1995","Northwest Territories including Nunavut","","Females","Total number of police officers","Number","223","units ","0","v19457983","13.3.1","20","","","t","0"
"1995","Northwest Territories including Nunavut","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457984","13.3.2","8.5","","","t","1"
"1995","Royal Canadian Mounted Police (RCMP) Headquarters and Training Academy","","Both sexes","Total number of police officers","Number","223","units ","0","v19457991","16.1.1","1022","","","","0"
"1995","Royal Canadian Mounted Police (RCMP) Headquarters and Training Academy","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457992","16.1.2","100","","","","0"
"1995","Royal Canadian Mounted Police (RCMP) Headquarters and Training Academy","","Males","Total number of police officers","Number","223","units ","0","v19457993","16.2.1","964","","","","0"
"1995","Royal Canadian Mounted Police (RCMP) Headquarters and Training Academy","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457994","16.2.2","94.3","","","","1"
"1995","Royal Canadian Mounted Police (RCMP) Headquarters and Training Academy","","Females","Total number of police officers","Number","223","units ","0","v19457995","16.3.1","58","","","","0"
"1995","Royal Canadian Mounted Police (RCMP) Headquarters and Training Academy","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457996","16.3.2","5.7","","","","1"
"1996","Canada","","Both sexes","Total number of police officers","Number","223","units ","0","v19457901","1.1.1","54323","","","","0"
"1996","Canada","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457902","1.1.2","100","","","","0"
"1996","Canada","","Males","Total number of police officers","Number","223","units ","0","v19457903","1.2.1","48689","","","","0"
"1996","Canada","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457904","1.2.2","89.6","","","","1"
"1996","Canada","","Females","Total number of police officers","Number","223","units ","0","v19457905","1.3.1","5634","","","","0"
"1996","Canada","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457906","1.3.2","10.4","","","","1"
"1996","Newfoundland and Labrador","","Both sexes","Total number of police officers","Number","223","units ","0","v19457907","2.1.1","831","","","","0"
"1996","Newfoundland and Labrador","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457908","2.1.2","100","","","","0"
"1996","Newfoundland and Labrador","","Males","Total number of police officers","Number","223","units ","0","v19457909","2.2.1","758","","","","0"
"1996","Newfoundland and Labrador","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457910","2.2.2","91.2","","","","1"
"1996","Newfoundland and Labrador","","Females","Total number of police officers","Number","223","units ","0","v19457911","2.3.1","73","","","","0"
"1996","Newfoundland and Labrador","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457912","2.3.2","8.8","","","","1"
"1996","Prince Edward Island","","Both sexes","Total number of police officers","Number","223","units ","0","v19457913","3.1.1","205","","","","0"
"1996","Prince Edward Island","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457914","3.1.2","100","","","","0"
